,Unnamed: 0_x,doi,fk_idx,cole_idx,date,Unnamed: 0_y,subject,"doi,subject",period,Discipline
30781,0,s43018-022-00420-y,15.1,54.1,2022-07-15 00:00:00+00:00,9,Cancer immunotherapy,,Before,Biological sciences
30784,1,s43247-022-00594-4,14.6,27.47,2022-11-01 00:00:00+00:00,12,Geochemistry,,Before,Physical sciences
30785,1,s43247-022-00594-4,14.6,27.47,2022-11-01 00:00:00+00:00,13,Natural hazards,,Before,Earth and environmental sciences
30787,2,s43247-022-00578-4,16.5,28.99,2022-10-31 00:00:00+00:00,15,Geochemistry,,Before,Physical sciences
30792,3,s43247-022-00598-0,16.2,27.01,2022-11-01 00:00:00+00:00,20,Hydrology,,Before,Earth and environmental sciences
30793,4,s43247-022-00593-5,16.3,28.0,2022-10-30 00:00:00+00:00,21,Geophysics,,Before,Physical sciences
30797,5,s43247-022-00596-2,15.4,27.36,2022-10-30 00:00:00+00:00,25,Climate sciences,,Before,Earth and environmental sciences
30798,5,s43247-022-00596-2,15.4,27.36,2022-10-30 00:00:00+00:00,26,Environmental sciences,,Before,Earth and environmental sciences
30803,8,s43018-022-00342-9,17.4,55.03,2022-02-08 00:00:00+00:00,50,Immunology,,Before,Biological sciences
30805,9,s43018-022-00409-7,19.1,21.18,2022-07-13 00:00:00+00:00,58,Cancer stem cells,,Before,Biological sciences
30806,9,s43018-022-00409-7,19.1,21.18,2022-07-13 00:00:00+00:00,59,Cancer therapeutic resistance,,Before,Biological sciences
30807,9,s43018-022-00409-7,19.1,21.18,2022-07-13 00:00:00+00:00,60,Colon cancer,,Before,Biological sciences
30808,9,s43018-022-00409-7,19.1,21.18,2022-07-13 00:00:00+00:00,61,Colorectal cancer,,Before,Biological sciences
30809,10,s43247-022-00582-8,17.6,26.68,2022-10-28 00:00:00+00:00,62,Biogeochemistry,,Before,Earth and environmental sciences
30810,10,s43247-022-00582-8,17.6,26.68,2022-10-28 00:00:00+00:00,63,Environmental chemistry,,Before,Physical sciences
30812,11,s43247-022-00585-5,15.8,29.21,2022-10-29 00:00:00+00:00,65,Geochemistry,,Before,Physical sciences
30814,11,s43247-022-00585-5,15.8,29.21,2022-10-29 00:00:00+00:00,67,Natural hazards,,Before,Earth and environmental sciences
30818,12,s43246-022-00308-5,15.9,29.04,2022-10-29 00:00:00+00:00,71,Mechanical engineering,,Before,Physical sciences
30823,14,s43247-022-00590-8,17.0,28.76,2022-10-29 00:00:00+00:00,76,Wetlands ecology,,Before,Biological sciences
30824,15,s43247-022-00574-8,17.3,29.79,2022-10-28 00:00:00+00:00,77,Ocean sciences,,Before,Earth and environmental sciences
30826,16,s43247-022-00589-1,17.4,29.57,2022-10-29 00:00:00+00:00,79,Geochemistry,,Before,Physical sciences
30827,16,s43247-022-00589-1,17.4,29.57,2022-10-29 00:00:00+00:00,80,Natural hazards,,Before,Earth and environmental sciences
30829,17,s43247-022-00584-6,17.2,31.53,2022-10-28 00:00:00+00:00,82,Geochemistry,,Before,Physical sciences
30840,3,s41564-022-01096-x,17.6,28.99,2022-04-21 00:00:00+00:00,7,Gastrointestinal diseases,,Before,Health sciences
30845,4,s41570-022-00442-1,16.6,29.04,2022-11-21 00:00:00+00:00,12,Green chemistry,,Before,Physical sciences
30852,6,s41560-022-01041-6,19.5,30.67,2022-06-09 00:00:00+00:00,19,Developing world,,Before,Scientific community and society
30860,8,s41525-022-00341-w,17.4,26.44,2022-11-30 00:00:00+00:00,27,Genetics research,,After,Biological sciences
30861,9,s41564-022-01134-8,20.6,32.36,2022-06-06 00:00:00+00:00,28,Applied microbiology,,Before,Biological sciences
30862,9,s41564-022-01134-8,20.6,32.36,2022-06-06 00:00:00+00:00,29,Microbiology,,Before,Biological sciences
30864,10,s41560-022-01051-4,18.7,28.01,2022-06-16 00:00:00+00:00,31,Electrochemistry,,Before,Physical sciences
30867,11,s41392-022-01254-x,15.9,27.36,2022-11-30 00:00:00+00:00,34,Kidney diseases,,After,Health sciences
30878,15,s41541-022-00564-z,19.3,31.37,2022-11-30 00:00:00+00:00,45,Biomarkers,,After,Health sciences
30880,16,s41564-022-01142-8,17.7,28.0,2022-06-06 00:00:00+00:00,47,Applied microbiology,,Before,Biological sciences
30881,16,s41564-022-01142-8,17.7,28.0,2022-06-06 00:00:00+00:00,48,Microbiology,,Before,Biological sciences
30883,17,s41560-022-01055-0,16.0,25.79,2022-06-16 00:00:00+00:00,50,Electrochemistry,,Before,Physical sciences
30885,18,s41560-022-01128-0,17.5,26.67,2022-10-03 00:00:00+00:00,52,Energy,,Before,Physical sciences
30887,19,s41564-022-01101-3,18.9,28.53,2022-04-14 00:00:00+00:00,54,Applied microbiology,,Before,Biological sciences
30889,19,s41564-022-01101-3,18.9,28.53,2022-04-14 00:00:00+00:00,56,Risk factors,,Before,Health sciences
30899,22,s41560-022-01002-z,16.5,27.25,2022-04-07 00:00:00+00:00,66,Psychology,,Before,Biological sciences
30904,24,s41564-022-01214-9,16.4,27.3,2022-09-19 00:00:00+00:00,71,Environmental microbiology,,Before,Biological sciences
30906,25,s41564-022-01132-w,15.8,28.28,2022-05-30 00:00:00+00:00,73,Microbial ecology,,Before,Biological sciences
30907,26,s41564-022-01130-y,17.5,29.91,2022-05-30 00:00:00+00:00,74,Bacterial genetics,,Before,Biological sciences
30910,27,s41560-022-01033-6,16.6,26.43,2022-06-02 00:00:00+00:00,77,Energy,,Before,Physical sciences
30917,30,s41564-022-01133-9,17.4,26.32,2022-06-01 00:00:00+00:00,84,Applied microbiology,,Before,Biological sciences
30918,30,s41564-022-01133-9,17.4,26.32,2022-06-01 00:00:00+00:00,85,Microbiology,,Before,Biological sciences
30936,10,s41439-022-00186-w,15.5,25.45,2022-05-20 00:00:00+00:00,17,Disease genetics,,Before,Biological sciences
30945,13,s41599-022-01161-0,17.0,20.08,2022-04-21 00:00:00+00:00,26,Science,,Before,Physical sciences
30948,14,s41599-022-01159-8,17.7,28.19,2022-04-20 00:00:00+00:00,29,Psychology,,Before,Biological sciences
30954,17,s41599-022-01138-z,18.3,28.07,2022-04-25 00:00:00+00:00,35,Science,,Before,Physical sciences
30958,19,s41599-022-01171-y,19.1,24.02,2022-04-28 00:00:00+00:00,39,Geography,,Before,Scientific community and society
30960,20,s41599-022-01148-x,17.0,23.84,2022-04-20 00:00:00+00:00,41,Psychology,,Before,Biological sciences
30966,23,s41599-022-01139-y,18.8,29.93,2022-04-28 00:00:00+00:00,47,Psychology,,Before,Biological sciences
30967,24,s41599-022-01160-1,21.0,28.89,2022-04-21 00:00:00+00:00,48,Science,,Before,Physical sciences
30977,27,s41599-022-01156-x,17.2,27.55,2022-04-27 00:00:00+00:00,58,Psychology,,Before,Biological sciences
30978,28,s41597-022-01503-2,16.1,26.44,2022-07-07 00:00:00+00:00,59,Animal physiology,,Before,Biological sciences
30981,29,s41597-022-01701-y,16.1,25.22,2022-09-24 00:00:00+00:00,62,Developing world,,Before,Scientific community and society
30982,29,s41597-022-01701-y,16.1,25.22,2022-09-24 00:00:00+00:00,63,Forestry,,Before,Scientific community and society
30983,29,s41597-022-01701-y,16.1,25.22,2022-09-24 00:00:00+00:00,64,Geography,,Before,Scientific community and society
30985,30,s41597-022-01513-0,18.0,26.33,2022-07-11 00:00:00+00:00,66,Agriculture,,Before,Scientific community and society
30986,30,s41597-022-01513-0,18.0,26.33,2022-07-11 00:00:00+00:00,67,Environmental social sciences,,Before,Earth and environmental sciences
30990,31,s41597-022-01692-w,19.3,30.67,2022-09-27 00:00:00+00:00,71,Skin cancer,,Before,Biological sciences
30992,32,s41597-022-01485-1,18.0,27.02,2022-07-13 00:00:00+00:00,73,Microbial ecology,,Before,Biological sciences
30996,1,s41413-022-00235-8,15.6,29.15,2022-10-19 00:00:00+00:00,3,Physiology,,Before,Biological sciences
31000,4,s41413-021-00183-9,15.0,26.26,2022-02-11 00:00:00+00:00,7,Pathogenesis,,Before,Health sciences
31009,10,s41413-022-00194-0,15.5,24.52,2022-02-24 00:00:00+00:00,16,Metabolic diseases,,Before,Health sciences
31012,13,s41413-022-00187-z,16.0,27.59,2022-02-25 00:00:00+00:00,19,Diseases,,Before,Health sciences
31013,13,s41413-022-00187-z,16.0,27.59,2022-02-25 00:00:00+00:00,20,Pathogenesis,,Before,Health sciences
31019,17,s41413-022-00188-y,16.7,27.94,2022-02-25 00:00:00+00:00,26,Pathogenesis,,Before,Health sciences
31030,24,s41413-021-00176-8,16.2,29.04,2022-01-25 00:00:00+00:00,37,Diseases,,Before,Health sciences
31033,27,s41413-021-00179-5,16.3,28.52,2022-01-10 00:00:00+00:00,40,Diseases,,Before,Health sciences
31034,27,s41413-021-00179-5,16.3,28.52,2022-01-10 00:00:00+00:00,41,Pathogenesis,,Before,Health sciences
31038,30,s41413-021-00165-x,15.5,24.0,2022-01-05 00:00:00+00:00,45,Pathogenesis,,Before,Health sciences
31041,32,s41413-021-00172-y,16.2,27.48,2022-01-27 00:00:00+00:00,48,Diseases,,Before,Health sciences
31044,0,s43247-022-00459-w,16.1,29.44,2022-06-02 00:00:00+00:00,2,Natural hazards,,Before,Earth and environmental sciences
31045,1,s43246-022-00257-z,16.8,29.38,2022-05-24 00:00:00+00:00,3,Materials science,,Before,Physical sciences
31046,1,s43246-022-00257-z,16.8,29.38,2022-05-24 00:00:00+00:00,4,Physics,,Before,Physical sciences
31048,2,s43247-022-00597-1,15.1,24.75,2022-11-02 00:00:00+00:00,12,Marine chemistry,,Before,Physical sciences
31049,3,s43247-022-00443-4,16.5,28.52,2022-05-17 00:00:00+00:00,13,Ocean sciences,,Before,Earth and environmental sciences
31051,4,s43246-022-00250-6,16.5,28.17,2022-05-18 00:00:00+00:00,15,Condensed-matter physics,,Before,Physical sciences
31052,4,s43246-022-00250-6,16.5,28.17,2022-05-18 00:00:00+00:00,16,Materials science,,Before,Physical sciences
31053,5,s43247-022-00448-z,16.4,27.26,2022-05-16 00:00:00+00:00,17,Climate sciences,,Before,Earth and environmental sciences
31057,6,s43247-022-00439-0,16.2,29.1,2022-05-13 00:00:00+00:00,21,Soil microbiology,,Before,Biological sciences
31058,7,s43247-022-00446-1,16.1,28.28,2022-05-12 00:00:00+00:00,22,Geochemistry,,Before,Physical sciences
31065,9,s43247-022-00434-5,17.2,26.79,2022-05-12 00:00:00+00:00,29,Forest ecology,,Before,Biological sciences
31066,9,s43247-022-00434-5,17.2,26.79,2022-05-12 00:00:00+00:00,30,Macroecology,,Before,Biological sciences
31067,10,s43247-022-00441-6,18.8,27.32,2022-05-20 00:00:00+00:00,31,Air microbiology,,Before,Biological sciences
31068,10,s43247-022-00441-6,18.8,27.32,2022-05-20 00:00:00+00:00,32,Microbial ecology,,Before,Biological sciences
31069,10,s43247-022-00441-6,18.8,27.32,2022-05-20 00:00:00+00:00,33,Molecular ecology,,Before,Biological sciences
31072,11,s43247-022-00437-2,15.5,27.01,2022-05-12 00:00:00+00:00,36,Natural hazards,,Before,Earth and environmental sciences
31073,12,s43247-022-00444-3,14.8,28.75,2022-05-16 00:00:00+00:00,37,Geophysics,,Before,Physical sciences
31079,13,s43247-022-00447-0,16.3,27.14,2022-05-19 00:00:00+00:00,43,Ocean sciences,,Before,Earth and environmental sciences
31083,14,s43247-022-00442-5,18.8,32.58,2022-05-10 00:00:00+00:00,47,Behavioural ecology,,Before,Biological sciences
31084,14,s43247-022-00442-5,18.8,32.58,2022-05-10 00:00:00+00:00,48,Ecology,,Before,Biological sciences
31096,20,s43247-022-00436-3,17.3,27.54,2022-05-05 00:00:00+00:00,60,Agriculture,,Before,Scientific community and society
31098,20,s43247-022-00436-3,17.3,27.54,2022-05-05 00:00:00+00:00,62,Energy and society,,Before,Scientific community and society
31104,22,s43247-022-00424-7,17.2,23.49,2022-04-21 00:00:00+00:00,68,Geochemistry,,Before,Physical sciences
31105,22,s43247-022-00424-7,17.2,23.49,2022-04-21 00:00:00+00:00,69,Microbial ecology,,Before,Biological sciences
31107,23,s43246-022-00239-1,17.1,29.17,2022-04-20 00:00:00+00:00,71,Materials chemistry,,Before,Physical sciences
31119,26,s43247-022-00427-4,16.9,26.67,2022-05-02 00:00:00+00:00,83,Natural hazards,,Before,Earth and environmental sciences
31122,27,s43246-022-00244-4,17.2,25.86,2022-04-19 00:00:00+00:00,86,Geochemistry,,Before,Physical sciences
31126,28,s43247-022-00420-x,17.8,34.08,2022-04-19 00:00:00+00:00,90,Geophysics,,Before,Physical sciences
31145,5,s41560-022-01071-0,16.9,27.25,2022-07-21 00:00:00+00:00,16,Geography,,Before,Scientific community and society
31154,9,s41560-022-01168-6,16.2,35.19,2022-11-11 00:00:00+00:00,25,Culture,,Before,Scientific community and society
31155,9,s41560-022-01168-6,16.2,35.19,2022-11-11 00:00:00+00:00,26,Scientific community,,Before,Scientific community and society
31156,10,s41564-022-01174-0,19.0,30.44,2022-08-15 00:00:00+00:00,27,Microbial ecology,,Before,Biological sciences
31158,10,s41564-022-01174-0,19.0,30.44,2022-08-15 00:00:00+00:00,29,Water microbiology,,Before,Biological sciences
31167,14,s41564-022-01176-y,21.6,40.12,2022-08-18 00:00:00+00:00,38,Applied microbiology,,Before,Biological sciences
31168,14,s41564-022-01176-y,21.6,40.12,2022-08-18 00:00:00+00:00,39,Microbiology,,Before,Biological sciences
31178,18,s41564-022-01158-0,18.1,33.39,2022-07-11 00:00:00+00:00,49,Microbial genetics,,Before,Biological sciences
31179,19,s41541-022-00545-2,17.0,28.06,2022-10-25 00:00:00+00:00,50,Medical research,,Before,Health sciences
31183,21,s41564-022-01159-z,17.2,29.44,2022-07-07 00:00:00+00:00,54,Applied microbiology,,Before,Biological sciences
31184,21,s41564-022-01159-z,17.2,29.44,2022-07-07 00:00:00+00:00,55,Microbiology,,Before,Biological sciences
31187,23,s41564-022-01245-2,15.1,24.64,2022-10-20 00:00:00+00:00,58,Microbiology,,Before,Biological sciences
31188,23,s41564-022-01245-2,15.1,24.64,2022-10-20 00:00:00+00:00,59,Molecular evolution,,Before,Biological sciences
31192,25,s41564-022-01193-x,18.0,32.8,2022-08-11 00:00:00+00:00,63,Applied microbiology,,Before,Biological sciences
31193,25,s41564-022-01193-x,18.0,32.8,2022-08-11 00:00:00+00:00,64,Microbiology,,Before,Biological sciences
31207,31,s41392-022-01253-y,17.0,28.52,2022-12-09 00:00:00+00:00,78,Cancer therapy,,After,Biological sciences
31208,31,s41392-022-01253-y,17.0,28.52,2022-12-09 00:00:00+00:00,79,Cell biology,,After,Biological sciences
31209,31,s41392-022-01253-y,17.0,28.52,2022-12-09 00:00:00+00:00,80,Gynaecological cancer,,After,Biological sciences
31211,0,s43247-022-00359-z,16.1,28.17,2022-02-17 00:00:00+00:00,1,Hydrology,,Before,Earth and environmental sciences
31212,0,s43247-022-00359-z,16.1,28.17,2022-02-17 00:00:00+00:00,2,Natural hazards,,Before,Earth and environmental sciences
31214,0,s43247-022-00359-z,16.1,28.17,2022-02-17 00:00:00+00:00,4,Water resources,,Before,Scientific community and society
31215,1,s43247-022-00361-5,18.0,26.97,2022-02-17 00:00:00+00:00,5,Agroecology,,Before,Biological sciences
31216,1,s43247-022-00361-5,18.0,26.97,2022-02-17 00:00:00+00:00,6,Developing world,,Before,Scientific community and society
31219,2,s43247-022-00345-5,16.1,26.2,2022-02-01 00:00:00+00:00,9,Geochemistry,,Before,Physical sciences
31225,4,s43247-022-00369-x,17.3,32.11,2022-02-21 00:00:00+00:00,15,Geophysics,,Before,Physical sciences
31228,5,s43247-022-00352-6,16.6,26.43,2022-02-08 00:00:00+00:00,18,Biogeochemistry,,Before,Earth and environmental sciences
31230,5,s43247-022-00352-6,16.6,26.43,2022-02-08 00:00:00+00:00,20,Marine chemistry,,Before,Physical sciences
31231,5,s43247-022-00352-6,16.6,26.43,2022-02-08 00:00:00+00:00,21,Microbial ecology,,Before,Biological sciences
31235,7,s43247-022-00348-2,15.7,28.75,2022-02-09 00:00:00+00:00,25,Environmental sciences,,Before,Earth and environmental sciences
31237,7,s43247-022-00348-2,15.7,28.75,2022-02-09 00:00:00+00:00,27,Natural hazards,,Before,Earth and environmental sciences
31238,8,s43247-022-00355-3,14.6,28.11,2022-02-03 00:00:00+00:00,28,Geochemistry,,Before,Physical sciences
31247,12,s43247-022-00358-0,17.0,28.7,2022-02-10 00:00:00+00:00,37,Geochemistry,,Before,Physical sciences
31255,15,s43247-022-00365-1,17.3,31.07,2022-02-18 00:00:00+00:00,45,Atmospheric chemistry,,Before,Physical sciences
31265,19,s43247-022-00349-1,15.3,26.26,2022-02-07 00:00:00+00:00,55,Geochemistry,,Before,Physical sciences
31273,21,s43247-022-00566-8,22.6,39.14,2022-10-17 00:00:00+00:00,63,Natural hazards,,Before,Earth and environmental sciences
31276,23,s43247-021-00325-1,15.5,26.43,2022-01-10 00:00:00+00:00,66,Hydrology,,Before,Earth and environmental sciences
31282,25,s43247-022-00507-5,19.0,52.96,2022-08-04 00:00:00+00:00,72,Natural hazards,,Before,Earth and environmental sciences
31289,27,s43246-022-00225-7,16.2,29.97,2022-01-20 00:00:00+00:00,79,Polymer chemistry,,Before,Physical sciences
31290,27,s43246-022-00225-7,16.2,29.97,2022-01-20 00:00:00+00:00,80,Supramolecular chemistry,,Before,Physical sciences
31291,28,s43247-022-00340-w,16.0,27.65,2022-01-18 00:00:00+00:00,81,Geochemistry,,Before,Physical sciences
31292,28,s43247-022-00340-w,16.0,27.65,2022-01-18 00:00:00+00:00,82,Geophysics,,Before,Physical sciences
31302,1,s41551-022-00964-5,17.8,27.13,2022-12-29 00:00:00+00:00,4,Biomedical engineering,,After,Physical sciences
31307,4,s41551-022-00982-3,20.0,32.41,2022-12-22 00:00:00+00:00,9,Biomedical engineering,,After,Physical sciences
31314,6,s41562-022-01491-8,17.3,28.3,2022-12-22 00:00:00+00:00,16,Chemistry,,After,Physical sciences
31317,7,s41551-022-00977-0,17.3,26.56,2022-12-22 00:00:00+00:00,19,Cancer immunotherapy,,After,Biological sciences
31318,7,s41551-022-00977-0,17.3,26.56,2022-12-22 00:00:00+00:00,20,Tumour immunology,,After,Biological sciences
31319,8,s41551-022-00975-2,18.2,28.7,2022-12-19 00:00:00+00:00,21,Biomedical engineering,,After,Physical sciences
31329,11,s41550-022-01824-7,17.4,27.48,2022-12-19 00:00:00+00:00,31,Planetary science,,After,Earth and environmental sciences
31333,13,s41550-022-01841-6,16.0,29.68,2022-12-19 00:00:00+00:00,35,Planetary science,,After,Earth and environmental sciences
31334,14,s41551-022-00980-5,16.0,28.57,2022-12-19 00:00:00+00:00,36,Cancer genomics,,After,Biological sciences
31343,17,s41559-022-01936-3,15.9,48.29,2022-12-05 00:00:00+00:00,45,Environmental microbiology,,After,Biological sciences
31350,19,s41550-022-01846-1,15.4,26.14,2022-12-12 00:00:00+00:00,52,Geochemistry,,After,Physical sciences
31352,20,s41559-022-01939-0,17.6,57.36,2022-12-05 00:00:00+00:00,54,Computational biology and bioinformatics,,After,Biological sciences
31353,20,s41559-022-01939-0,17.6,57.36,2022-12-05 00:00:00+00:00,55,Ecology,,After,Biological sciences
31354,20,s41559-022-01939-0,17.6,57.36,2022-12-05 00:00:00+00:00,56,Microbiology,,After,Biological sciences
31355,21,s41551-022-00969-0,16.8,25.98,2022-12-12 00:00:00+00:00,57,Cancer immunotherapy,,After,Biological sciences
31356,21,s41551-022-00969-0,16.8,25.98,2022-12-12 00:00:00+00:00,58,Stem-cell biotechnology,,After,Biological sciences
31357,22,s41551-022-00971-6,16.3,26.43,2022-12-12 00:00:00+00:00,59,Biomedical engineering,,After,Physical sciences
31362,23,s41560-022-01156-w,17.6,26.79,2022-12-12 00:00:00+00:00,64,Psychology and behaviour,,After,Biological sciences
31367,26,s41550-022-01877-8,15.4,24.71,2022-12-22 00:00:00+00:00,69,Aerospace engineering,,After,Physical sciences
31369,27,s41562-022-01486-5,15.8,26.09,2022-12-08 00:00:00+00:00,71,Cardiovascular diseases,,After,Health sciences
31370,27,s41562-022-01486-5,15.8,26.09,2022-12-08 00:00:00+00:00,72,Risk factors,,After,Health sciences
31372,28,s41570-022-00448-9,17.6,27.3,2022-12-19 00:00:00+00:00,74,Energy,,After,Physical sciences
31379,1,s41378-022-00434-7,17.8,30.55,2022-08-29 00:00:00+00:00,8,Engineering,,Before,Physical sciences
31380,1,s41378-022-00434-7,17.8,30.55,2022-08-29 00:00:00+00:00,9,Materials science,,Before,Physical sciences
31381,2,s41378-022-00428-5,17.6,27.88,2022-09-01 00:00:00+00:00,10,Electrical and electronic engineering,,Before,Physical sciences
31388,5,s41420-022-01297-7,18.8,25.17,2022-12-29 00:00:00+00:00,17,Cancer metabolism,,After,Biological sciences
31390,6,s41378-022-00455-2,17.9,28.87,2022-11-15 00:00:00+00:00,19,Electrical and electronic engineering,,Before,Physical sciences
31394,8,s41477-022-01108-y,17.4,28.64,2022-03-17 00:00:00+00:00,23,Genetic engineering,,Before,Physical sciences
